loan_id,customer_id,loan_type,principal_amount,interest_rate_pct,term_months,origination_date,monthly_payment,credit_score_at_origination,dti_ratio,status,days_past_due
LN704426,CUST108918,Auto,28018.73,17.45,36,2023-08-16,1005.23,637,0.19,Current,0
LN704427,CUST104687,Personal,13081.48,12.96,60,2024-01-08,297.38,660,0.47,Current,0
LN704428,CUST106731,Personal,16054.87,12.92,48,2026-01-21,430.07,603,0.43,Current,0
LN704429,CUST105808,Auto,8315.57,15.17,12,2023-09-05,751.22,608,0.2,Paid Off,0
LN704430,CUST100329,Auto,21858.82,10.71,12,2023-11-28,1928.96,610,0.59,Paid Off,0
LN704431,CUST110890,Auto,22218.92,15.85,12,2024-11-15,2014.36,553,0.25,Paid Off,0
LN704432,CUST108883,Personal,9145.25,16.5,12,2024-01-12,831.92,532,0.44,Default,214
LN704433,CUST100452,Personal,22135.69,8.86,24,2023-08-14,1009.84,781,0.4,Current,0
LN704434,CUST106683,Personal,9620.97,8.19,12,2022-12-10,837.76,729,0.46,Current,0
LN704435,CUST108046,BNPL,1100.13,12.86,6,2025-06-21,190.29,593,0.41,Paid Off,0
LN704436,CUST104434,Personal,6846.93,12.46,12,2025-09-08,609.82,651,0.35,Current,0
LN704437,CUST108892,BNPL,440.02,11.8,24,2023-07-17,20.67,619,0.35,Paid Off,0
LN704438,CUST107731,BNPL,166.26,14.72,24,2025-05-04,8.04,625,0.41,Current,0
LN704439,CUST101201,BNPL,716.95,13.05,24,2024-07-29,34.1,678,0.32,Current,0
LN704440,CUST101708,Personal,25801.8,11.49,36,2025-05-20,850.72,721,0.33,Late,73
LN704441,CUST107534,Debt Consolidation,29210.08,15.62,60,2023-03-21,704.45,617,0.42,Current,0
LN704442,CUST100947,BNPL,123.07,9.64,36,2022-12-15,3.95,703,0.3,Paid Off,0
LN704443,CUST100774,Personal,6931.97,15.96,36,2022-03-28,243.57,549,0.47,Paid Off,0
LN704444,CUST102326,Auto,5324.72,12.43,24,2025-11-18,251.72,676,0.48,Current,0
LN704445,CUST108804,Personal,19947.63,12.25,12,2024-08-25,1774.66,568,0.58,Paid Off,0
LN704446,CUST108092,Personal,31303.11,11.91,36,2023-08-26,1038.37,634,0.37,Current,0
LN704447,CUST106747,Debt Consolidation,9864.68,11.72,12,2024-12-29,875.17,641,0.47,Paid Off,0
LN704448,CUST101609,Debt Consolidation,24878.06,13.9,36,2025-10-10,849.07,543,0.55,Current,0
LN704449,CUST105804,Debt Consolidation,25693.21,6.17,60,2023-08-13,498.76,747,0.42,Current,0
LN704450,CUST101398,Personal,33521.36,12.32,36,2024-06-14,1118.52,604,0.37,Current,0
LN704451,CUST108306,Debt Consolidation,12358.06,11.85,48,2022-11-03,324.53,654,0.25,Current,0
LN704452,CUST101773,Personal,32399.61,10.09,6,2026-01-27,5559.96,719,0.35,Late,55
LN704453,CUST104057,BNPL,206.64,14.04,36,2021-01-22,7.07,583,0.43,Current,0
LN704454,CUST110371,BNPL,1325.52,16.47,36,2024-07-01,46.91,615,0.41,Current,0
LN704455,CUST101717,Debt Consolidation,8326.13,12.74,6,2021-09-18,1439.71,640,0.39,Current,0
LN704456,CUST108260,Personal,23278.09,14.48,60,2023-12-25,547.45,673,0.28,Current,0
LN704457,CUST103809,Personal,34251.6,11.64,36,2023-07-12,1131.76,682,0.5,Current,0
LN704458,CUST104720,BNPL,1373.64,10.7,60,2021-04-23,29.66,715,0.44,Current,0
LN704459,CUST100259,Personal,20160.1,6.46,36,2024-12-12,617.52,682,0.39,Current,0
LN704460,CUST106647,Debt Consolidation,7152.7,12.58,6,2024-11-07,1236.24,735,0.16,Current,0
LN704461,CUST100710,Debt Consolidation,30090.29,9.29,36,2025-05-23,960.93,640,0.56,Current,0
LN704462,CUST109260,BNPL,1179.48,12.9,24,2023-02-01,56.02,610,0.56,Current,0
LN704463,CUST108696,Debt Consolidation,6870.77,12.4,24,2022-04-20,324.72,603,0.59,Paid Off,0
LN704464,CUST106319,BNPL,1355.49,14.72,6,2023-12-07,235.71,691,0.44,Paid Off,0
LN704465,CUST106137,Personal,30276.35,16.83,6,2024-01-30,5296.63,619,0.66,Default,235
LN704466,CUST103311,Personal,11294.13,11.27,24,2023-01-02,527.81,662,0.36,Late,67
LN704467,CUST100349,Personal,21946.92,14.71,36,2026-02-15,757.68,604,0.49,Current,0
LN704468,CUST102158,Personal,12001.61,10.28,12,2025-12-10,1056.7,688,0.6,Current,0
LN704469,CUST101148,Personal,11781.55,9.39,24,2021-07-25,540.35,714,0.47,Paid Off,0
LN704470,CUST105700,Personal,10887.94,12.52,36,2024-11-26,364.35,682,0.36,Late,37
LN704471,CUST109767,BNPL,954.35,15.98,24,2024-09-28,46.72,568,0.39,Current,0
LN704472,CUST107653,Personal,28838.33,9.44,24,2022-12-07,1323.3,634,0.26,Paid Off,0
LN704473,CUST106161,Personal,10225.4,13.23,12,2026-01-05,914.41,713,0.49,Current,0
LN704474,CUST105730,Debt Consolidation,32776.72,9.01,36,2023-06-02,1042.44,676,0.4,Late,58
LN704475,CUST101429,BNPL,1222.03,12.72,24,2021-12-20,57.94,632,0.56,Paid Off,0
LN704476,CUST103787,Auto,34806.01,10.61,6,2024-08-06,5981.84,753,0.24,Current,0
LN704477,CUST110209,Debt Consolidation,3804.34,11.5,48,2024-03-02,99.25,597,0.53,Current,0
LN704478,CUST104394,Debt Consolidation,32454.33,11.07,60,2024-10-26,706.77,605,0.33,Current,0
LN704479,CUST100731,BNPL,515.33,14.67,6,2025-09-22,89.6,624,0.46,Current,0
LN704480,CUST104886,Personal,22799.35,14.1,12,2024-04-16,2048.16,697,0.36,Late,63
LN704481,CUST103812,Auto,10095.8,11.85,48,2026-04-21,265.12,633,0.56,Late,60
LN704482,CUST106596,BNPL,1267.37,17.01,24,2025-07-23,62.67,467,0.39,Current,0
LN704483,CUST102184,BNPL,407.92,7.42,12,2026-05-23,35.38,772,0.52,Current,0
LN704484,CUST108367,Personal,11388.01,18.36,24,2025-07-31,570.52,483,0.5,Default,155
LN704485,CUST102344,Personal,30659.03,17.6,12,2023-09-27,2804.99,586,0.47,Paid Off,0
LN704486,CUST108214,Personal,20178.05,15.71,36,2024-02-22,706.51,568,0.55,Current,0
LN704487,CUST107832,Personal,9336.06,9.84,36,2022-06-02,300.55,710,0.55,Current,0
LN704488,CUST107808,Personal,2273.55,17.64,36,2021-07-24,81.78,479,0.77,Default,185
LN704489,CUST104710,Personal,13325.69,15.19,6,2026-01-10,2320.38,605,0.49,Current,0
LN704490,CUST106650,Personal,13791.47,8.99,60,2022-03-08,286.22,683,0.41,Current,0
LN704491,CUST101311,Auto,33074.12,11.21,12,2021-11-20,2926.39,566,0.46,Current,0
LN704492,CUST101875,Personal,4817.36,11.52,24,2022-09-14,225.69,662,0.52,Paid Off,0
LN704493,CUST106506,Personal,11679.09,11.35,36,2024-01-23,384.3,712,0.28,Current,0
LN704494,CUST101256,BNPL,1281.46,10.46,60,2021-09-17,27.52,726,0.36,Current,0
LN704495,CUST109390,Personal,15722.87,12.93,36,2025-02-07,529.24,651,0.36,Current,0
LN704496,CUST109165,Personal,15927.45,7.43,6,2021-03-19,2712.4,821,0.3,Current,0
LN704497,CUST105324,Personal,7778.16,16.85,12,2021-02-17,708.85,573,0.48,Default,136
LN704498,CUST103334,BNPL,507.01,6.27,6,2025-01-22,86.05,753,0.41,Late,81
LN704499,CUST100411,Debt Consolidation,6565.46,12.25,36,2022-07-08,218.85,597,0.23,Paid Off,0
LN704500,CUST109379,Personal,30263.14,16.57,36,2023-07-13,1072.5,627,0.31,Current,0
LN704501,CUST110252,BNPL,1028.47,9.24,48,2024-03-31,25.71,679,0.36,Late,17
LN704502,CUST105440,Personal,28858.82,8.85,48,2025-08-21,716.1,777,0.27,Current,0
LN704503,CUST106854,Personal,18708,13.79,36,2022-04-03,637.49,599,0.38,Paid Off,0
LN704504,CUST108739,Personal,1976.38,8.98,48,2025-11-09,49.16,736,0.28,Late,46
LN704505,CUST108714,Auto,31310.68,13.5,24,2025-03-12,1495.93,630,0.19,Current,0
LN704506,CUST105186,Personal,34032.38,10.71,24,2021-09-06,1581.6,675,0.45,Paid Off,0
LN704507,CUST109051,Debt Consolidation,27510.9,7.05,24,2023-04-17,1232.36,690,0.51,Paid Off,0
LN704508,CUST102045,Personal,5830.02,10.58,36,2022-09-30,189.71,686,0.43,Late,60
LN704509,CUST103828,BNPL,363.11,10.49,36,2021-02-20,11.8,667,0.5,Current,0
LN704510,CUST108625,Auto,5752.52,13.9,12,2023-05-20,516.23,656,0.55,Current,0
LN704511,CUST100258,Personal,19079.8,13.12,60,2021-12-19,435.3,609,0.54,Current,0
LN704512,CUST108493,Debt Consolidation,22128.56,11.97,24,2025-02-17,1041.36,609,0.51,Current,0
LN704513,CUST107457,Debt Consolidation,29967.85,11.25,24,2024-06-01,1400.22,648,0.34,Paid Off,0
LN704514,CUST108338,Auto,28533.2,9.35,24,2023-10-15,1308.12,760,0.29,Current,0
LN704515,CUST107780,Auto,12468.34,14.31,36,2022-04-10,428.02,558,0.53,Current,0
LN704516,CUST107023,Debt Consolidation,9367.07,16.2,12,2023-04-05,850.77,614,0.43,Paid Off,0
LN704517,CUST108860,BNPL,220.8,10.42,48,2024-04-05,5.64,718,0.43,Current,0
LN704518,CUST108369,Auto,14339.01,12.85,24,2021-09-15,680.69,709,0.39,Paid Off,0
LN704519,CUST107912,Personal,23043.06,12.37,12,2025-07-08,2051.34,633,0.46,Current,0
LN704520,CUST105726,Personal,31071.94,15.06,36,2026-06-15,1078.03,673,0.25,Current,0
LN704521,CUST110912,Personal,1973.62,15.77,24,2024-06-11,96.42,646,0.5,Default,95
LN704522,CUST103414,BNPL,916.32,16,12,2024-03-14,83.14,696,0.18,Paid Off,0
LN704523,CUST106316,Personal,34741.64,14.43,24,2024-07-29,1675.11,619,0.39,Current,0
LN704524,CUST110495,Debt Consolidation,32777.5,15.08,24,2023-12-29,1590.52,711,0.45,Current,0
LN704525,CUST101891,Personal,24887.47,14.89,12,2026-06-10,2245.01,615,0.41,Current,0
LN704526,CUST104559,Debt Consolidation,28453.08,17.91,24,2022-03-13,1419.26,547,0.55,Current,0
LN704527,CUST101529,BNPL,1450.48,13.11,12,2025-10-08,129.63,679,0.28,Current,0
LN704528,CUST110231,Personal,32619.8,11.24,12,2021-03-31,2886.65,714,0.26,Current,0
LN704529,CUST106351,Personal,31205.42,10.98,36,2021-03-16,1021.33,734,0.43,Paid Off,0
LN704530,CUST108633,Personal,3944.32,7.39,12,2022-01-23,342,745,0.27,Late,83
LN704531,CUST106565,Debt Consolidation,21012.68,12.05,60,2022-04-02,467.95,613,0.57,Current,0
LN704532,CUST102813,Personal,6703.69,12.4,12,2023-12-14,596.87,643,0.61,Current,0
LN704533,CUST106847,Auto,22330.73,14.51,24,2024-06-16,1077.55,565,0.53,Default,99
LN704534,CUST100612,Debt Consolidation,19339.69,13.77,24,2023-04-05,926.45,635,0.28,Late,28
LN704535,CUST107898,Personal,2738.85,11.83,6,2023-10-15,472.35,716,0.12,Current,0
LN704536,CUST100461,BNPL,1156.78,11.81,60,2021-05-07,25.62,644,0.38,Current,0
LN704537,CUST108653,Personal,14226.09,12.06,6,2021-05-01,2455.11,588,0.27,Current,0
LN704538,CUST108469,Personal,2988.85,8.75,36,2022-08-06,94.7,717,0.46,Paid Off,0
LN704539,CUST109830,Auto,16973.82,3.9,12,2026-06-05,1444.54,850,0.17,Current,0
LN704540,CUST109840,Personal,1988.6,7.3,24,2024-11-05,89.31,756,0.35,Current,0
LN704541,CUST109838,Personal,15012.17,13.56,48,2025-04-25,406.92,605,0.28,Current,0
LN704542,CUST110697,Debt Consolidation,10705.87,10.8,6,2025-12-19,1840.94,546,0.53,Current,0
LN704543,CUST100639,BNPL,100.1,10.48,24,2021-01-05,4.64,807,0.27,Paid Off,0
LN704544,CUST107210,Auto,20020.69,15.01,48,2021-11-20,557.29,612,0.41,Default,253
LN704545,CUST107394,Personal,17056.2,13.36,12,2023-05-24,1526.3,575,0.42,Default,103
LN704546,CUST102757,Personal,4630.06,10.25,36,2023-03-01,149.94,653,0.39,Late,19
LN704547,CUST104130,BNPL,1122.98,10.81,12,2023-02-19,99.15,732,0.49,Paid Off,0
LN704548,CUST101980,BNPL,248.12,13.95,24,2023-07-07,11.91,616,0.31,Current,0
LN704549,CUST110456,Auto,9722.52,18.73,24,2023-02-25,488.82,516,0.53,Paid Off,0
LN704550,CUST101679,Personal,2954.82,10.94,6,2022-11-15,508.3,666,0.5,Paid Off,0
LN704551,CUST102967,Personal,34184.58,11.77,36,2024-05-12,1131.67,664,0.21,Current,0
LN704552,CUST102194,BNPL,1344.02,14.69,24,2023-07-20,64.97,649,0.67,Current,0
LN704553,CUST100998,Auto,14967.68,8.47,6,2021-04-07,2556.6,712,0.14,Current,0
LN704554,CUST106083,Personal,20865.24,11.22,60,2023-08-11,455.95,684,0.19,Current,0
LN704555,CUST103882,BNPL,999.22,14.39,6,2021-07-10,173.6,602,0.44,Paid Off,0
LN704556,CUST105820,Auto,27418.46,10.44,36,2025-06-03,890.39,700,0.58,Current,0
LN704557,CUST101589,Personal,14951.74,11.38,36,2021-12-05,492.2,629,0.55,Paid Off,0
LN704558,CUST101338,Auto,25738.3,10.76,36,2022-03-21,839.72,782,0.52,Current,0
LN704559,CUST102309,Debt Consolidation,30662.36,9.49,36,2024-08-04,982.06,663,0.51,Current,0
LN704560,CUST107027,BNPL,1008.45,10.64,36,2025-02-11,32.84,675,0.38,Current,0
LN704561,CUST104662,Auto,34986.3,14.55,12,2025-01-05,3150.38,576,0.36,Current,0
LN704562,CUST108003,Personal,23721.82,13.35,48,2022-05-17,640.53,709,0.23,Current,0
LN704563,CUST101510,Personal,29093.7,16.32,24,2025-02-28,1428.97,509,0.39,Current,0
LN704564,CUST109742,Auto,20386.32,19.45,24,2023-02-11,1032.11,489,0.4,Default,246
LN704565,CUST108980,Personal,14618.6,17.1,60,2025-11-16,364.1,501,0.44,Default,128
LN704566,CUST105752,Debt Consolidation,31410.99,17.86,60,2026-05-19,795.24,587,0.49,Current,0
LN704567,CUST108802,Personal,13705.45,15.4,12,2023-07-27,1239.62,658,0.26,Paid Off,0
LN704568,CUST104755,Personal,4031.22,12.33,24,2021-05-25,190.39,652,0.18,Paid Off,0
LN704569,CUST103662,Personal,16504.23,14.59,12,2024-03-29,1486.45,606,0.48,Paid Off,0
LN704570,CUST102236,BNPL,606.74,10.86,36,2025-07-26,19.82,753,0.36,Current,0
LN704571,CUST102796,Auto,34637.65,15.89,36,2026-04-07,1215.88,616,0.39,Current,0
LN704572,CUST106156,Debt Consolidation,33814.23,16.69,24,2021-12-03,1666.82,568,0.49,Paid Off,0
LN704573,CUST103188,Personal,18821.53,16.09,24,2022-11-13,922.37,604,0.37,Current,0
LN704574,CUST100167,Personal,28551.55,10.36,36,2024-06-10,926.11,683,0.33,Current,0
LN704575,CUST109937,Personal,19834.72,8.96,12,2022-01-01,1734.21,718,0.47,Paid Off,0
LN704576,CUST106703,Personal,8527.28,16.81,60,2024-11-21,211.05,578,0.54,Current,0
LN704577,CUST103378,Personal,22681.69,7.63,12,2021-11-10,1969.17,727,0.45,Paid Off,0
LN704578,CUST104154,BNPL,648.77,17.84,12,2021-10-29,59.43,616,0.31,Current,0
LN704579,CUST104075,Auto,30755.53,15,60,2022-07-14,731.67,636,0.54,Default,136
LN704580,CUST103496,Personal,29834.42,18.53,24,2023-05-20,1497.11,499,0.42,Paid Off,0
LN704581,CUST102140,Personal,10991.79,14.98,36,2026-01-10,380.93,558,0.5,Current,0
LN704582,CUST100851,Personal,11836.99,16.1,24,2024-06-05,580.14,568,0.51,Late,74
LN704583,CUST103572,Personal,4290.74,13.19,36,2025-02-19,144.96,639,0.35,Current,0
LN704584,CUST107946,Personal,29067.63,13.57,24,2024-08-20,1389.72,632,0.44,Current,0
LN704585,CUST102178,Auto,12010.66,14.94,12,2025-08-20,1083.72,540,0.45,Current,0
LN704586,CUST107945,Personal,6831.38,11.69,24,2025-03-21,320.59,667,0.47,Late,43
LN704587,CUST106050,Personal,3954.17,14.11,48,2024-07-25,108.27,602,0.4,Current,0
LN704588,CUST103237,Debt Consolidation,6155.07,15.11,48,2024-02-20,171.64,571,0.25,Current,0
LN704589,CUST102598,Auto,27506.93,12.79,6,2024-04-28,4757.02,628,0.42,Current,0
LN704590,CUST105410,Debt Consolidation,1945.16,12.87,36,2021-06-07,65.42,688,0.5,Late,32
LN704591,CUST103135,BNPL,998.59,6.95,6,2022-02-08,169.82,821,0.22,Current,0
LN704592,CUST102275,Personal,18282.73,13,36,2023-04-01,616.02,540,0.5,Paid Off,0
LN704593,CUST107489,Auto,12142.69,14.21,24,2024-10-16,584.21,525,0.43,Default,262
LN704594,CUST103490,Auto,7090.14,16.62,24,2021-11-17,349.26,595,0.51,Current,0
LN704595,CUST110536,Auto,17233.93,15.32,36,2024-12-07,600.12,561,0.44,Current,0
LN704596,CUST102609,Auto,28578.49,13.91,48,2025-02-16,779.66,683,0.3,Current,0
LN704597,CUST105946,Personal,17717.84,6.68,24,2023-05-23,790.71,772,0.21,Current,0
LN704598,CUST108920,Personal,16157.89,13.57,36,2023-02-13,548.87,714,0.29,Paid Off,0
LN704599,CUST110597,Personal,25954.74,14.19,24,2024-01-09,1248.49,676,0.27,Current,0
LN704600,CUST109875,Personal,20148.21,12.13,36,2023-09-08,670.46,720,0.17,Current,0
LN704601,CUST108875,Personal,25825.02,14.36,24,2026-06-16,1244.33,588,0.43,Current,0
LN704602,CUST103130,Auto,6511.22,8.79,36,2023-06-28,206.42,658,0.4,Paid Off,0
LN704603,CUST103013,BNPL,163.02,10.6,12,2022-02-16,14.38,674,0.06,Current,0
LN704604,CUST107713,BNPL,532.65,10.58,60,2022-02-19,11.47,754,0.27,Current,0
LN704605,CUST102491,Personal,32021,18.62,36,2025-03-18,1167.62,597,0.35,Current,0
LN704606,CUST102070,Personal,21237.34,14.14,12,2021-04-06,1908.24,616,0.54,Paid Off,0
LN704607,CUST103754,Auto,7830.23,11.9,12,2023-09-01,695.34,628,0.36,Default,120
LN704608,CUST108122,Debt Consolidation,3475.8,16.34,36,2023-03-07,122.78,562,0.54,Current,0
LN704609,CUST105755,BNPL,1246.27,8.3,24,2024-05-28,56.54,718,0.1,Current,0
LN704610,CUST104605,Auto,6518.48,14.67,24,2025-12-14,315.04,567,0.4,Current,0
LN704611,CUST110602,Debt Consolidation,26266.95,10.84,24,2025-07-22,1222.3,639,0.2,Current,0
LN704612,CUST109525,Debt Consolidation,18035.14,10.69,24,2025-08-12,837.99,604,0.27,Default,186
LN704613,CUST107038,Personal,29420.08,12.16,6,2022-12-07,5078.71,729,0.36,Current,0
LN704614,CUST104274,Personal,3498.04,15.48,6,2024-01-19,609.61,638,0.6,Late,82
LN704615,CUST109800,Personal,12029.06,13.1,36,2023-06-25,405.89,601,0.48,Current,0
LN704616,CUST104785,BNPL,864.2,15.84,36,2024-05-04,30.31,572,0.47,Current,0
LN704617,CUST100197,Auto,23387.95,12.65,12,2022-05-30,2085.11,652,0.36,Current,0
LN704618,CUST103231,Personal,13055.46,11.19,36,2025-11-11,428.59,637,0.32,Current,0
LN704619,CUST107581,Debt Consolidation,30694.35,9.36,48,2023-10-30,769.09,754,0.28,Current,0
LN704620,CUST107516,Personal,25842.74,15.42,12,2024-01-24,2337.65,596,0.45,Paid Off,0
LN704621,CUST108223,BNPL,1143.6,11.76,36,2025-11-01,37.85,671,0.55,Current,0
LN704622,CUST101557,Auto,13934.04,15.17,24,2023-02-15,676.74,597,0.41,Current,0
LN704623,CUST101089,Personal,28355.87,14.3,24,2023-10-13,1365.47,678,0.31,Paid Off,0
LN704624,CUST104109,BNPL,308.99,11.64,60,2026-03-20,6.82,639,0.44,Current,0
LN704625,CUST101354,Auto,23503.77,10.48,6,2025-08-30,4037.9,633,0.53,Current,0
LN704626,CUST100925,Personal,14712.53,17.02,36,2024-09-03,524.69,592,0.55,Current,0
LN704627,CUST101856,Auto,3620.46,9.32,12,2025-08-15,317.15,700,0.56,Current,0
LN704628,CUST106885,Personal,31731.83,7.44,36,2022-12-07,986.18,673,0.33,Current,0
LN704629,CUST102343,Personal,10114.59,15.21,36,2021-08-22,351.67,575,0.49,Paid Off,0
LN704630,CUST108418,Debt Consolidation,18074.79,14.37,12,2021-07-31,1626.03,621,0.54,Paid Off,0
LN704631,CUST101031,Debt Consolidation,28463.36,9.25,12,2024-08-23,2492.46,624,0.49,Current,0
LN704632,CUST102950,Auto,5632.26,13.44,24,2022-04-17,268.93,611,0.48,Paid Off,0
LN704633,CUST106732,Personal,7409.1,14.61,48,2025-07-03,204.74,616,0.55,Current,0
LN704634,CUST107783,Auto,31820.99,14.72,12,2021-10-24,2867.91,517,0.68,Default,184
LN704635,CUST101882,BNPL,1464.88,13.05,24,2022-05-27,69.68,659,0.43,Late,78
LN704636,CUST109603,Personal,2018.85,13.52,6,2025-01-04,349.87,585,0.53,Paid Off,0
LN704637,CUST110815,Personal,7132.65,14.49,12,2023-08-31,642.07,604,0.41,Paid Off,0
LN704638,CUST102417,Auto,34244.7,16.4,24,2024-12-24,1683.28,621,0.33,Current,0
LN704639,CUST110680,Personal,20912.07,11.34,6,2021-12-29,3601.53,687,0.34,Late,53
LN704640,CUST101428,Auto,6575.86,11.31,36,2022-03-30,216.25,594,0.51,Current,0
LN704641,CUST100757,Debt Consolidation,12075.7,11.17,24,2026-05-10,563.78,674,0.59,Late,31
LN704642,CUST101721,Personal,11210.78,10.12,6,2021-07-21,1924,649,0.45,Paid Off,0
LN704643,CUST109096,Debt Consolidation,14172.3,14.02,24,2022-01-04,680.59,659,0.33,Paid Off,0
LN704644,CUST102331,Personal,8644.64,6.95,36,2023-01-28,266.72,827,0.36,Paid Off,0
LN704645,CUST106786,Personal,14539.45,10.29,24,2023-01-07,672.87,664,0.54,Current,0
LN704646,CUST105771,Auto,33215.29,11.99,36,2023-05-11,1103.06,638,0.43,Paid Off,0
LN704647,CUST103188,Debt Consolidation,23104.52,12.41,24,2025-07-04,1092.04,604,0.45,Current,0
LN704648,CUST107693,Debt Consolidation,11246.15,13.48,48,2023-09-15,304.39,553,0.64,Current,0
LN704649,CUST104067,Auto,31414.12,12.51,48,2024-08-09,835.14,608,0.28,Current,0
LN704650,CUST104747,Personal,17149.83,13.1,12,2021-07-14,1532.58,627,0.48,Current,0
LN704651,CUST105638,Personal,26739.55,11.29,36,2025-06-09,879.1,708,0.32,Current,0
LN704652,CUST106676,Personal,8200.8,7.57,24,2021-05-20,369.29,693,0.36,Late,26
LN704653,CUST100581,Auto,9973.79,14.41,48,2024-08-11,274.6,562,0.59,Current,0
LN704654,CUST109614,Debt Consolidation,1509.76,11.11,24,2025-03-29,70.44,610,0.27,Current,0
LN704655,CUST101698,Personal,28085.52,12.29,36,2022-09-17,936.74,657,0.4,Paid Off,0
LN704656,CUST100621,Personal,25185.26,7.24,24,2021-01-16,1130.35,790,0.44,Current,0
LN704657,CUST104265,BNPL,1163.62,14.77,12,2023-09-27,104.9,555,0.55,Current,0
LN704658,CUST105508,Debt Consolidation,3156.58,15.38,24,2021-05-18,153.62,656,0.53,Current,0
LN704659,CUST105331,BNPL,1129.34,15.25,36,2024-06-13,39.29,567,0.32,Current,0
LN704660,CUST104044,Personal,17224.27,15.43,36,2022-02-15,600.72,619,0.41,Paid Off,0
LN704661,CUST104972,Debt Consolidation,27677.62,13.57,48,2024-02-08,750.38,662,0.46,Current,0
LN704662,CUST103674,Personal,4089.32,14.67,24,2024-08-15,197.64,542,0.61,Current,0
LN704663,CUST104073,Personal,28133.52,6.4,12,2024-07-27,2426.53,798,0.41,Paid Off,0
LN704664,CUST103298,Debt Consolidation,14143.62,13.88,36,2024-06-09,482.57,613,0.17,Current,0
LN704665,CUST102121,Debt Consolidation,21993.87,8.46,36,2026-05-18,693.88,732,0.44,Current,0
LN704666,CUST108822,Personal,21438.51,10.3,24,2024-03-29,992.25,762,0.19,Current,0
LN704667,CUST104022,Personal,29690.97,16.09,12,2025-08-12,2695.15,668,0.34,Current,0
LN704668,CUST107935,BNPL,1433.16,13.29,36,2026-06-18,48.49,553,0.61,Current,0
LN704669,CUST100886,Auto,21885.85,11.78,36,2023-11-11,724.63,641,0.5,Current,0
LN704670,CUST106427,Personal,22914.6,17.12,24,2023-02-10,1134.27,510,0.28,Current,0
LN704671,CUST102704,Personal,6230.76,12.75,36,2023-09-17,209.19,618,0.59,Current,0
LN704672,CUST105698,Auto,11735.51,7.53,36,2023-05-03,365.21,734,0.37,Current,0
LN704673,CUST108857,Auto,18238.72,10.74,36,2025-08-23,594.87,681,0.25,Current,0
LN704674,CUST110314,Personal,21156.86,11.83,24,2022-10-11,994.25,631,0.36,Late,79
LN704675,CUST109409,Personal,33045.6,12.51,12,2022-03-23,2943.95,619,0.34,Current,0
LN704676,CUST108351,Auto,21566.77,12.61,36,2024-10-21,722.63,718,0.36,Current,0
LN704677,CUST105295,Auto,28685.16,14.92,12,2025-10-04,2587.99,638,0.3,Current,0
LN704678,CUST109282,Auto,26167.69,13.66,48,2023-05-21,710.62,625,0.54,Current,0
LN704679,CUST109839,BNPL,1026.65,12.47,24,2021-01-23,48.55,640,0.49,Current,0
LN704680,CUST102779,Auto,34201.9,13.2,48,2026-01-05,920.95,570,0.44,Current,0
LN704681,CUST110795,Personal,30840.98,11.29,36,2026-01-02,1013.93,628,0.17,Current,0
LN704682,CUST107400,BNPL,1112.4,15.69,48,2025-05-14,31.35,554,0.55,Current,0
LN704683,CUST110777,BNPL,1139.74,11.6,24,2023-01-04,53.44,543,0.4,Late,48
LN704684,CUST107503,Debt Consolidation,10732.22,10.03,36,2021-07-12,346.45,675,0.28,Late,84
LN704685,CUST101693,Personal,12976.5,11.4,36,2021-05-03,427.3,687,0.17,Current,0
LN704686,CUST103275,Debt Consolidation,26738.17,12.78,36,2024-05-11,898.08,593,0.42,Default,192
LN704687,CUST102153,Debt Consolidation,13955.27,16.18,60,2021-04-21,340.7,602,0.37,Current,0
LN704688,CUST109166,Personal,19237.65,13.13,12,2021-05-20,1719.43,663,0.31,Paid Off,0
LN704689,CUST104867,BNPL,149.85,14.25,12,2022-07-29,13.47,613,0.32,Current,0
LN704690,CUST104323,Personal,4239.43,8.88,12,2025-11-28,370.51,789,0.41,Current,0
LN704691,CUST109624,Auto,28425.11,12.69,24,2022-09-16,1347.25,679,0.49,Current,0
LN704692,CUST110532,Personal,9685.44,10.74,24,2022-03-04,450.25,651,0.43,Paid Off,0
LN704693,CUST110222,Personal,9966.35,11.83,36,2024-11-22,330.22,589,0.66,Current,0
LN704694,CUST100422,Auto,30175.35,12.53,60,2025-02-18,679.34,605,0.51,Late,29
LN704695,CUST106351,Debt Consolidation,34631.2,8.71,12,2023-01-01,3023.89,734,0.29,Paid Off,0
LN704696,CUST109127,Debt Consolidation,3549.73,9.74,48,2023-05-14,89.59,766,0.13,Current,0
LN704697,CUST105270,BNPL,162.28,10.44,12,2025-06-20,14.3,714,0.49,Paid Off,0
LN704698,CUST109513,Personal,24880.58,13.61,36,2022-07-19,845.65,598,0.49,Paid Off,0
LN704699,CUST101981,BNPL,365.2,9.18,36,2023-10-30,11.64,703,0.59,Late,39
LN704700,CUST104276,BNPL,1450.09,12.78,48,2024-08-18,38.74,538,0.42,Late,28
LN704701,CUST100515,Personal,29958.19,12.2,6,2023-05-27,5172.2,677,0.35,Paid Off,0
LN704702,CUST108999,Debt Consolidation,34473.27,16.48,36,2022-09-24,1220.16,632,0.56,Default,207
LN704703,CUST100819,Personal,18291.09,9.62,12,2025-02-02,1604.85,718,0.54,Current,0
LN704704,CUST104300,Debt Consolidation,14685.7,16.89,36,2022-01-22,522.78,566,0.26,Paid Off,0
