ticket_id,customer_id,ticket_date,category,channel,priority,resolution_hours,resolved,satisfaction_score
TCK518221,CUST100197,2023-10-25,Card Issue,Phone,Medium,4.5,TRUE,5
TCK518222,CUST103909,2023-11-08,Billing,In-App Chat,Medium,8.4,TRUE,4
TCK518223,CUST110745,2024-05-30,Card Issue,Email,High,9.7,TRUE,4
TCK518224,CUST100325,2023-01-30,Loan Inquiry,In-App Chat,Low,10.5,TRUE,5
TCK518225,CUST106703,2025-09-23,Billing,In-App Chat,Medium,9.1,TRUE,4
TCK518226,CUST106113,2023-10-07,Fraud/Dispute,Twitter/X,Medium,11,TRUE,5
TCK518227,CUST103312,2024-04-20,Billing,In-App Chat,Low,16.6,TRUE,4
TCK518228,CUST105968,2021-04-12,General,In-App Chat,Medium,1.3,TRUE,5
TCK518229,CUST106577,2024-02-06,Complaint,Phone,Low,1.2,TRUE,5
TCK518230,CUST109307,2025-10-05,Card Issue,In-App Chat,Low,8,TRUE,4
TCK518231,CUST102365,2023-07-15,Card Issue,In-App Chat,High,12.2,TRUE,5
TCK518232,CUST108142,2022-01-16,General,Phone,Low,5.9,TRUE,5
TCK518233,CUST107377,2023-07-13,Loan Inquiry,In-App Chat,Medium,4,FALSE,1
TCK518234,CUST101690,2021-06-17,Billing,In-App Chat,Low,16.5,FALSE,1
TCK518235,CUST106938,2025-10-14,Complaint,Phone,Urgent,8.5,TRUE,5
TCK518236,CUST101876,2026-04-02,Billing,Email,High,7.8,TRUE,4
TCK518237,CUST105826,2021-08-31,Billing,In-App Chat,High,3.9,TRUE,1
TCK518238,CUST104344,2024-02-07,General,In-App Chat,High,7.2,TRUE,4
TCK518239,CUST104281,2022-11-21,General,In-App Chat,Medium,4.2,TRUE,5
TCK518240,CUST104326,2023-07-23,Billing,Phone,Medium,18.2,TRUE,5
TCK518241,CUST100379,2023-10-24,Fraud/Dispute,In-App Chat,High,3.9,TRUE,4
TCK518242,CUST109472,2026-04-17,Complaint,In-App Chat,Medium,13.1,TRUE,1
TCK518243,CUST108708,2024-05-16,Card Issue,In-App Chat,Medium,23.8,TRUE,5
TCK518244,CUST107548,2023-03-12,Card Issue,In-App Chat,Medium,5.7,TRUE,5
TCK518245,CUST104717,2023-08-16,Billing,In-App Chat,Medium,11.1,TRUE,3
TCK518246,CUST107562,2026-03-24,Billing,In-App Chat,Medium,25.9,TRUE,1
TCK518247,CUST107010,2024-12-03,Billing,Email,Medium,9.3,TRUE,5
TCK518248,CUST105978,2024-10-03,Fraud/Dispute,Email,High,3.3,TRUE,2
TCK518249,CUST103981,2026-06-05,General,In-App Chat,Urgent,1.3,TRUE,4
TCK518250,CUST101472,2025-06-05,Login/Access,Email,Medium,19.9,TRUE,5
TCK518251,CUST107806,2025-09-04,Fraud/Dispute,Email,Medium,14.3,TRUE,5
TCK518252,CUST107114,2021-06-27,General,Email,High,2.1,TRUE,3
TCK518253,CUST110935,2025-10-22,Card Issue,In-App Chat,Medium,63.4,TRUE,3
TCK518254,CUST108201,2023-05-05,Card Issue,Twitter/X,Low,12.7,TRUE,3
TCK518255,CUST108955,2021-04-24,General,In-App Chat,High,10.2,TRUE,3
TCK518256,CUST108369,2025-12-10,Billing,Phone,Low,6.2,TRUE,4
TCK518257,CUST103813,2022-11-08,Fraud/Dispute,Phone,Medium,21,TRUE,3
TCK518258,CUST109735,2022-03-11,Login/Access,In-App Chat,Medium,2.6,FALSE,1
TCK518259,CUST100288,2025-03-19,Login/Access,Twitter/X,Low,1.3,TRUE,2
TCK518260,CUST100612,2023-06-11,Billing,In-App Chat,Medium,39.2,TRUE,5
TCK518261,CUST107238,2024-05-13,Complaint,In-App Chat,Medium,19.1,TRUE,4
TCK518262,CUST106579,2021-06-25,Complaint,Email,Medium,6.3,TRUE,3
TCK518263,CUST110783,2021-12-25,Card Issue,In-App Chat,Medium,17.3,TRUE,4
TCK518264,CUST100166,2026-04-30,General,Phone,High,11.8,TRUE,4
TCK518265,CUST100731,2021-01-24,Login/Access,Twitter/X,Low,9.6,TRUE,4
TCK518266,CUST108703,2023-06-16,Billing,Phone,Urgent,13.8,TRUE,4
TCK518267,CUST110667,2023-01-16,Loan Inquiry,In-App Chat,High,12.1,TRUE,4
TCK518268,CUST107743,2023-10-06,Billing,Twitter/X,Low,10.5,TRUE,4
TCK518269,CUST103087,2024-01-20,Billing,Twitter/X,Medium,9.5,TRUE,5
TCK518270,CUST104891,2026-02-24,Complaint,Email,Urgent,15.9,TRUE,4
TCK518271,CUST108251,2021-09-06,Billing,Email,Low,4.6,TRUE,4
TCK518272,CUST100428,2024-11-28,Fraud/Dispute,Email,Low,14.4,FALSE,2
TCK518273,CUST108880,2024-10-15,Loan Inquiry,In-App Chat,Medium,23.6,TRUE,1
TCK518274,CUST101892,2026-01-07,General,In-App Chat,Low,18.6,TRUE,4
TCK518275,CUST107762,2023-08-18,General,In-App Chat,Low,16.5,TRUE,3
TCK518276,CUST110807,2021-06-14,General,Phone,Low,17.2,TRUE,4
TCK518277,CUST102935,2025-12-16,Billing,Twitter/X,High,18.3,TRUE,5
TCK518278,CUST101283,2025-11-13,General,Phone,Low,4.4,TRUE,5
TCK518279,CUST101524,2021-04-19,Login/Access,In-App Chat,High,3.7,TRUE,4
TCK518280,CUST102004,2022-09-12,Billing,Email,Medium,10.1,TRUE,4
TCK518281,CUST101574,2024-12-19,Billing,In-App Chat,High,7.2,TRUE,3
TCK518282,CUST108889,2023-04-03,Complaint,Twitter/X,Medium,9.6,TRUE,5
TCK518283,CUST104268,2024-07-20,Loan Inquiry,Twitter/X,Medium,0.5,FALSE,1
TCK518284,CUST102028,2024-09-16,Loan Inquiry,Email,Medium,9.6,TRUE,5
TCK518285,CUST102535,2022-05-25,Login/Access,In-App Chat,Medium,8.6,TRUE,3
TCK518286,CUST108176,2024-08-17,General,In-App Chat,Medium,6.6,TRUE,5
TCK518287,CUST101527,2021-11-06,Billing,In-App Chat,Low,7.2,TRUE,5
TCK518288,CUST103009,2022-05-06,Fraud/Dispute,Phone,Low,1.3,TRUE,4
TCK518289,CUST108059,2025-10-30,Login/Access,In-App Chat,Medium,2.9,TRUE,5
TCK518290,CUST105449,2025-04-12,Complaint,Email,Low,6.8,TRUE,5
TCK518291,CUST109992,2023-01-11,Complaint,Twitter/X,High,10.4,TRUE,4
TCK518292,CUST105296,2024-03-29,Fraud/Dispute,Phone,Low,4.7,FALSE,3
TCK518293,CUST105625,2021-02-24,Billing,In-App Chat,Low,10.6,TRUE,5
TCK518294,CUST101817,2024-01-30,Login/Access,Twitter/X,Urgent,10.6,TRUE,4
TCK518295,CUST110777,2026-01-02,Fraud/Dispute,Email,Medium,12,TRUE,4
TCK518296,CUST105447,2023-05-08,Card Issue,Phone,Urgent,6.2,TRUE,3
TCK518297,CUST102127,2022-12-11,Fraud/Dispute,In-App Chat,Medium,5.1,TRUE,4
TCK518298,CUST106744,2025-09-01,Login/Access,In-App Chat,Low,2.4,FALSE,2
TCK518299,CUST107182,2022-11-20,Complaint,In-App Chat,Low,22.4,TRUE,4
TCK518300,CUST103670,2025-08-01,Loan Inquiry,Phone,Medium,5.4,TRUE,2
TCK518301,CUST101833,2022-08-27,Loan Inquiry,In-App Chat,Low,12.5,TRUE,4
TCK518302,CUST102414,2024-02-15,Billing,Email,Medium,11.3,TRUE,1
TCK518303,CUST102058,2025-05-31,Card Issue,Twitter/X,High,2.6,TRUE,2
TCK518304,CUST100054,2021-04-29,Fraud/Dispute,In-App Chat,High,2.4,TRUE,5
TCK518305,CUST108292,2024-03-21,Fraud/Dispute,In-App Chat,Medium,4.5,TRUE,5
TCK518306,CUST100720,2021-07-04,Billing,Email,Low,5.7,TRUE,5
TCK518307,CUST106690,2026-01-24,Card Issue,In-App Chat,Urgent,30.7,TRUE,4
TCK518308,CUST100777,2026-05-24,Loan Inquiry,In-App Chat,Medium,8.6,TRUE,4
TCK518309,CUST101039,2026-02-17,Card Issue,In-App Chat,Low,9.4,TRUE,5
TCK518310,CUST100110,2024-01-18,Card Issue,Phone,Medium,2.6,TRUE,5
TCK518311,CUST100198,2025-10-25,General,Email,Medium,8.9,TRUE,3
TCK518312,CUST109854,2024-04-28,Loan Inquiry,In-App Chat,Medium,5.6,TRUE,4
TCK518313,CUST101039,2022-12-11,Card Issue,Twitter/X,Low,12.3,TRUE,5
TCK518314,CUST106766,2024-01-12,General,In-App Chat,Low,2.3,TRUE,4
TCK518315,CUST103778,2025-04-13,Card Issue,Phone,High,15.5,TRUE,5
TCK518316,CUST108335,2021-02-14,Loan Inquiry,In-App Chat,High,7.3,TRUE,4
TCK518317,CUST101045,2026-02-11,General,Twitter/X,High,4.8,TRUE,4
TCK518318,CUST100050,2022-04-16,General,In-App Chat,Low,8.2,TRUE,5
TCK518319,CUST109277,2023-01-16,Loan Inquiry,Email,Low,14.6,TRUE,5
TCK518320,CUST107110,2021-08-09,General,Phone,Medium,7.9,TRUE,3
TCK518321,CUST107296,2021-10-27,Loan Inquiry,Email,High,7.8,TRUE,4
TCK518322,CUST110876,2021-11-13,Fraud/Dispute,In-App Chat,Medium,21.4,TRUE,5
TCK518323,CUST109209,2023-09-25,Loan Inquiry,Email,Medium,13.4,TRUE,4
TCK518324,CUST102894,2021-09-22,General,In-App Chat,Medium,22.7,TRUE,5
TCK518325,CUST109338,2026-04-09,Billing,Email,Low,4,TRUE,4
TCK518326,CUST107268,2024-03-17,Fraud/Dispute,In-App Chat,Medium,3.6,TRUE,3
TCK518327,CUST109913,2026-03-18,Card Issue,Email,Urgent,0.5,TRUE,5
TCK518328,CUST109456,2022-11-29,General,Twitter/X,Medium,5.5,TRUE,2
TCK518329,CUST103127,2024-06-23,Complaint,Twitter/X,Low,7.8,TRUE,5
TCK518330,CUST108936,2023-12-04,Billing,In-App Chat,Medium,5.1,TRUE,3
TCK518331,CUST105352,2023-08-21,Billing,In-App Chat,High,6.2,TRUE,5
TCK518332,CUST101595,2022-09-17,Billing,Email,Medium,3.8,TRUE,5
TCK518333,CUST108714,2022-10-17,Login/Access,In-App Chat,High,5.3,TRUE,3
TCK518334,CUST105166,2024-07-18,Login/Access,Phone,Medium,2,TRUE,4
TCK518335,CUST105383,2022-03-21,Card Issue,In-App Chat,High,6.2,TRUE,4
TCK518336,CUST107426,2026-03-05,Login/Access,Email,Low,13.4,TRUE,1
TCK518337,CUST100066,2025-04-04,General,Phone,Low,5.7,FALSE,1
TCK518338,CUST110437,2021-05-19,Login/Access,Phone,High,17.2,TRUE,5
TCK518339,CUST102919,2023-05-20,Billing,In-App Chat,Medium,20.5,TRUE,5
TCK518340,CUST107473,2023-02-28,Complaint,Email,Urgent,13.7,TRUE,5
TCK518341,CUST101308,2021-11-25,Billing,In-App Chat,High,9.8,TRUE,4
TCK518342,CUST109049,2021-10-15,Card Issue,Twitter/X,High,5.2,FALSE,2
TCK518343,CUST101338,2024-10-09,General,Email,Medium,10.3,TRUE,5
TCK518344,CUST100889,2024-05-07,Login/Access,In-App Chat,Low,2.7,TRUE,5
TCK518345,CUST108305,2026-03-05,General,Phone,High,20.6,TRUE,3
TCK518346,CUST101253,2024-09-13,Card Issue,In-App Chat,Low,8.4,TRUE,4
TCK518347,CUST103784,2022-11-30,Card Issue,Phone,Low,2.4,TRUE,5
TCK518348,CUST101236,2023-07-25,Login/Access,Phone,High,5.9,TRUE,4
TCK518349,CUST101953,2024-10-21,Billing,In-App Chat,High,6.5,TRUE,2
TCK518350,CUST103125,2023-05-21,Billing,Email,Medium,6.7,TRUE,5
TCK518351,CUST102891,2022-04-15,General,In-App Chat,Low,27.5,TRUE,4
TCK518352,CUST110590,2025-03-25,Billing,Email,Low,16.9,FALSE,1
TCK518353,CUST105793,2021-04-16,Card Issue,In-App Chat,Medium,8.4,TRUE,4
TCK518354,CUST103894,2023-05-08,Billing,In-App Chat,Medium,18.3,TRUE,4
TCK518355,CUST108817,2023-10-13,General,Phone,Medium,6.7,TRUE,5
TCK518356,CUST101971,2021-11-07,Login/Access,Email,Urgent,6.9,TRUE,4
TCK518357,CUST106816,2024-11-13,Card Issue,In-App Chat,Urgent,16.7,TRUE,3
TCK518358,CUST108594,2022-07-27,Fraud/Dispute,In-App Chat,Medium,2.9,TRUE,4
TCK518359,CUST107145,2021-02-16,Billing,In-App Chat,Low,8.6,TRUE,4
TCK518360,CUST108634,2024-07-19,Billing,Twitter/X,Medium,13.7,TRUE,4
TCK518361,CUST109084,2026-04-15,General,In-App Chat,Low,17.9,TRUE,4
TCK518362,CUST107031,2022-04-09,Billing,In-App Chat,Medium,14.9,TRUE,4
TCK518363,CUST101643,2025-01-01,Card Issue,In-App Chat,Low,14.3,TRUE,4
TCK518364,CUST108332,2025-12-05,General,In-App Chat,Medium,18.5,TRUE,5
TCK518365,CUST110421,2023-12-25,Login/Access,In-App Chat,Low,12.1,TRUE,5
TCK518366,CUST108857,2021-09-27,Complaint,In-App Chat,High,13.4,TRUE,3
TCK518367,CUST106021,2026-04-13,Billing,In-App Chat,High,14.2,TRUE,5
TCK518368,CUST103276,2023-08-09,Billing,Twitter/X,High,6.9,TRUE,5
TCK518369,CUST100189,2023-03-22,Complaint,In-App Chat,Medium,13.7,TRUE,5
TCK518370,CUST104855,2025-06-07,Loan Inquiry,In-App Chat,Low,31.6,TRUE,5
TCK518371,CUST108538,2023-04-13,Card Issue,In-App Chat,Medium,3,TRUE,4
TCK518372,CUST105153,2022-06-20,Login/Access,Phone,Medium,9.4,TRUE,1
TCK518373,CUST102939,2021-11-13,Card Issue,In-App Chat,Low,18.9,TRUE,4
TCK518374,CUST109055,2025-06-16,Billing,Twitter/X,Medium,5.6,TRUE,1
TCK518375,CUST108257,2024-06-23,Card Issue,Email,Medium,3.3,TRUE,4
TCK518376,CUST108409,2024-06-29,Loan Inquiry,In-App Chat,Low,16.1,FALSE,2
TCK518377,CUST110930,2024-02-22,Loan Inquiry,Email,Medium,1.8,FALSE,1
TCK518378,CUST109037,2026-04-28,Billing,In-App Chat,Low,11,TRUE,5
TCK518379,CUST108231,2022-11-16,Billing,Phone,Medium,29.5,TRUE,4
TCK518380,CUST100720,2024-07-12,Login/Access,In-App Chat,Medium,4.8,TRUE,4
TCK518381,CUST110331,2022-08-20,Loan Inquiry,In-App Chat,High,12.7,TRUE,3
TCK518382,CUST105654,2022-02-09,Complaint,In-App Chat,High,37.3,FALSE,2
TCK518383,CUST109488,2025-03-05,Billing,Phone,Medium,4.6,TRUE,2
TCK518384,CUST109513,2025-04-15,Complaint,Twitter/X,Low,1.9,TRUE,3
TCK518385,CUST102094,2022-03-25,Login/Access,Email,Low,16.3,TRUE,4
TCK518386,CUST101397,2026-02-02,Fraud/Dispute,In-App Chat,Medium,23.4,TRUE,5
TCK518387,CUST107536,2022-03-20,Login/Access,In-App Chat,Medium,21.6,TRUE,2
TCK518388,CUST104143,2022-06-25,Card Issue,Email,Urgent,28.2,TRUE,3
TCK518389,CUST109205,2022-04-30,Card Issue,In-App Chat,Low,7.8,TRUE,5
TCK518390,CUST103927,2025-02-21,Loan Inquiry,Email,Low,11,TRUE,1
TCK518391,CUST104706,2024-10-21,Card Issue,In-App Chat,Low,18.3,TRUE,2
TCK518392,CUST107890,2022-09-15,Card Issue,In-App Chat,Medium,27.6,TRUE,5
TCK518393,CUST108228,2023-03-24,General,In-App Chat,Low,5.7,FALSE,1
TCK518394,CUST103731,2026-03-24,Loan Inquiry,Phone,High,9.7,TRUE,3
TCK518395,CUST106675,2025-06-07,Card Issue,Twitter/X,Low,8.6,TRUE,3
TCK518396,CUST106751,2025-10-18,Login/Access,In-App Chat,High,7.2,FALSE,3
TCK518397,CUST103366,2025-06-21,Card Issue,Phone,Medium,7.6,TRUE,3
TCK518398,CUST100618,2023-03-27,Card Issue,In-App Chat,Low,14.7,TRUE,4
TCK518399,CUST104980,2025-11-09,Billing,Email,Low,16.5,TRUE,5
TCK518400,CUST103239,2021-11-12,Login/Access,Email,Low,7.4,TRUE,4
TCK518401,CUST102171,2021-07-04,General,In-App Chat,Urgent,2.6,TRUE,5
TCK518402,CUST101994,2022-11-15,Fraud/Dispute,In-App Chat,Low,44.1,TRUE,4
TCK518403,CUST103604,2023-10-19,Card Issue,In-App Chat,Low,5.8,TRUE,4
TCK518404,CUST103421,2023-03-08,Loan Inquiry,Phone,Low,10.2,TRUE,4
TCK518405,CUST104235,2023-10-12,Complaint,In-App Chat,High,16,TRUE,4
TCK518406,CUST109400,2022-03-24,Complaint,In-App Chat,Low,3.9,FALSE,1
TCK518407,CUST107242,2021-09-12,Login/Access,Email,High,54.4,TRUE,2
TCK518408,CUST107339,2022-12-26,Fraud/Dispute,In-App Chat,Urgent,22.5,TRUE,3
TCK518409,CUST108197,2022-03-13,Login/Access,Twitter/X,Low,4.3,TRUE,4
TCK518410,CUST106796,2021-10-18,Card Issue,Twitter/X,Medium,29.8,TRUE,3
TCK518411,CUST102593,2023-05-29,Loan Inquiry,Email,High,29.8,TRUE,4
TCK518412,CUST106115,2026-01-29,General,Phone,Low,22.8,TRUE,4
TCK518413,CUST108866,2024-10-05,General,Twitter/X,High,9.9,TRUE,3
TCK518414,CUST108792,2021-06-04,Loan Inquiry,Email,Low,6.6,TRUE,4
TCK518415,CUST108326,2025-06-09,Billing,In-App Chat,Low,3.1,TRUE,3
TCK518416,CUST106404,2024-03-03,Login/Access,Phone,Medium,0.7,TRUE,5
TCK518417,CUST103631,2022-06-10,Loan Inquiry,In-App Chat,Low,26,TRUE,3
TCK518418,CUST109883,2025-03-26,Card Issue,In-App Chat,Low,11.2,TRUE,4
TCK518419,CUST110535,2022-12-28,Complaint,Email,Low,0.9,TRUE,3
TCK518420,CUST110781,2025-01-15,Loan Inquiry,In-App Chat,Low,19.2,TRUE,1
TCK518421,CUST100242,2025-04-13,Loan Inquiry,Phone,Urgent,15.8,TRUE,3
TCK518422,CUST107639,2025-04-19,General,Phone,Medium,18.4,TRUE,4
TCK518423,CUST104082,2025-12-06,General,Twitter/X,Low,0.8,TRUE,5
TCK518424,CUST105266,2022-12-01,Fraud/Dispute,In-App Chat,Medium,15.9,TRUE,3
TCK518425,CUST100479,2025-06-14,Loan Inquiry,Email,High,19.7,TRUE,4
TCK518426,CUST107211,2023-11-18,Complaint,In-App Chat,Medium,10.4,TRUE,5
TCK518427,CUST110304,2026-01-15,Login/Access,In-App Chat,High,11.4,TRUE,5
TCK518428,CUST100424,2021-03-04,General,Phone,Low,0.5,TRUE,4
TCK518429,CUST104532,2024-09-26,Login/Access,In-App Chat,Medium,25.2,TRUE,4
TCK518430,CUST100575,2021-12-03,Loan Inquiry,In-App Chat,Medium,3.1,TRUE,4
TCK518431,CUST109785,2024-03-27,Billing,In-App Chat,Medium,15.3,FALSE,1
TCK518432,CUST108281,2024-05-31,Loan Inquiry,Email,High,17.5,TRUE,4
TCK518433,CUST103821,2024-06-08,Login/Access,Email,Medium,14.1,TRUE,4
TCK518434,CUST106213,2023-01-14,Billing,In-App Chat,Low,13.3,TRUE,5
TCK518435,CUST104439,2025-12-18,Fraud/Dispute,Email,Medium,12.9,TRUE,3
TCK518436,CUST110555,2021-05-22,General,In-App Chat,Low,13.4,TRUE,5
TCK518437,CUST101828,2023-03-01,Card Issue,In-App Chat,Low,4.7,TRUE,5
TCK518438,CUST105228,2026-03-13,Loan Inquiry,Email,Medium,15,TRUE,5
TCK518439,CUST106490,2021-08-08,Complaint,Email,Medium,22,TRUE,4
TCK518440,CUST101218,2021-02-26,Login/Access,Email,Medium,6.1,TRUE,4
TCK518441,CUST108773,2023-08-18,Fraud/Dispute,Twitter/X,High,18.1,TRUE,2
TCK518442,CUST100599,2022-04-30,Complaint,In-App Chat,Low,17.3,TRUE,4
TCK518443,CUST100828,2026-06-28,Loan Inquiry,In-App Chat,Medium,6.6,TRUE,5
TCK518444,CUST105653,2023-10-14,Billing,Phone,Low,18.1,TRUE,2
TCK518445,CUST103104,2025-02-06,Billing,Phone,Medium,3.3,TRUE,4
TCK518446,CUST100716,2021-07-13,Complaint,Phone,Urgent,9.4,TRUE,3
TCK518447,CUST101586,2024-06-21,Loan Inquiry,In-App Chat,Low,12.5,TRUE,4
TCK518448,CUST109458,2022-11-07,Complaint,In-App Chat,High,20.4,TRUE,5
TCK518449,CUST109368,2023-12-13,Billing,Phone,Low,10.5,TRUE,2
TCK518450,CUST107273,2023-08-11,Loan Inquiry,In-App Chat,Medium,7.9,TRUE,5
TCK518451,CUST106490,2021-12-08,Billing,In-App Chat,Low,4.2,TRUE,4
TCK518452,CUST100209,2021-06-01,Card Issue,In-App Chat,Low,2.2,TRUE,3
TCK518453,CUST104934,2022-03-09,Loan Inquiry,Phone,Low,17,TRUE,5
TCK518454,CUST110287,2023-03-02,Complaint,Email,Medium,11.1,TRUE,5
TCK518455,CUST109524,2022-05-01,Card Issue,In-App Chat,Medium,7.1,FALSE,1
TCK518456,CUST108256,2025-02-12,General,In-App Chat,Medium,6.4,TRUE,4
TCK518457,CUST105323,2023-12-05,Billing,Email,Low,45.8,TRUE,5
TCK518458,CUST106362,2025-04-28,Fraud/Dispute,In-App Chat,High,38.3,TRUE,4
TCK518459,CUST106960,2023-10-26,Login/Access,In-App Chat,Medium,12.1,TRUE,2
TCK518460,CUST109717,2024-07-15,Card Issue,Phone,Low,14.8,TRUE,1
TCK518461,CUST107663,2022-08-21,Card Issue,Phone,Medium,8.7,TRUE,3
TCK518462,CUST106659,2021-07-23,Complaint,Twitter/X,Medium,7.4,TRUE,3
TCK518463,CUST110460,2024-01-21,Card Issue,Email,Medium,5.3,FALSE,4
TCK518464,CUST103991,2021-08-24,Login/Access,Phone,Medium,10.9,TRUE,4
TCK518465,CUST103913,2023-09-23,Billing,Email,Medium,1.6,TRUE,4
TCK518466,CUST109614,2023-05-17,Loan Inquiry,Phone,Medium,0.5,TRUE,5
TCK518467,CUST108718,2026-01-29,Billing,In-App Chat,Medium,5.8,TRUE,4
TCK518468,CUST102625,2024-12-02,Billing,In-App Chat,Medium,14.5,TRUE,2
TCK518469,CUST106799,2025-02-27,General,Phone,Low,14.1,TRUE,3
TCK518470,CUST109685,2026-02-10,General,In-App Chat,High,25.9,TRUE,5
TCK518471,CUST106952,2021-09-27,Billing,Phone,High,4.7,TRUE,5
TCK518472,CUST105113,2021-12-06,Complaint,In-App Chat,Low,18.9,TRUE,5
TCK518473,CUST103979,2026-06-06,Card Issue,In-App Chat,Low,11.8,TRUE,3
TCK518474,CUST107158,2025-08-04,Billing,Email,Low,4.4,TRUE,3
TCK518475,CUST109398,2023-12-02,Card Issue,In-App Chat,Low,13.1,FALSE,3
TCK518476,CUST105364,2021-07-24,Login/Access,In-App Chat,Medium,12.1,TRUE,5
TCK518477,CUST103632,2026-03-16,Billing,Phone,Urgent,1.8,TRUE,4
TCK518478,CUST101636,2024-11-22,Billing,Twitter/X,Low,17.9,TRUE,4
TCK518479,CUST101737,2026-02-21,Billing,Twitter/X,Urgent,25.4,TRUE,4
TCK518480,CUST104124,2025-04-24,Fraud/Dispute,Email,Medium,18.5,TRUE,4
TCK518481,CUST107836,2026-04-25,Loan Inquiry,Phone,Medium,0.9,TRUE,3
TCK518482,CUST108298,2026-04-18,Billing,Phone,Medium,11.6,TRUE,4
TCK518483,CUST103828,2023-12-08,Billing,In-App Chat,Medium,11.5,TRUE,5
TCK518484,CUST102683,2021-12-02,General,Phone,Low,14.1,TRUE,1
TCK518485,CUST108368,2025-04-19,Card Issue,Phone,Low,15.4,TRUE,3
TCK518486,CUST110520,2026-04-19,Complaint,Phone,Low,17.2,TRUE,5
TCK518487,CUST105319,2025-11-07,Card Issue,Email,High,21.8,TRUE,5
TCK518488,CUST103723,2025-05-04,Complaint,Phone,Medium,8.7,TRUE,2
TCK518489,CUST104623,2025-09-13,Card Issue,In-App Chat,High,20.9,TRUE,3
TCK518490,CUST109410,2026-03-28,Loan Inquiry,Email,Urgent,7.2,TRUE,4
TCK518491,CUST100234,2024-12-17,Complaint,In-App Chat,Medium,5.3,FALSE,1
TCK518492,CUST101236,2021-12-30,General,Email,Low,1.2,TRUE,5
TCK518493,CUST101839,2025-12-13,Billing,In-App Chat,Medium,18.9,TRUE,4
TCK518494,CUST110313,2025-06-21,Complaint,Email,Low,10.5,TRUE,2
TCK518495,CUST106110,2024-03-21,Billing,Phone,Low,3.5,TRUE,4
TCK518496,CUST102344,2025-10-13,Fraud/Dispute,Phone,Low,8.4,TRUE,3
TCK518497,CUST106164,2023-08-16,Billing,Phone,Urgent,5.7,TRUE,5
TCK518498,CUST105504,2021-04-19,Complaint,In-App Chat,High,3.4,TRUE,4
TCK518499,CUST105128,2022-12-01,General,In-App Chat,Low,17.7,TRUE,2
TCK518500,CUST105756,2022-06-11,Billing,In-App Chat,Medium,8.1,TRUE,5
TCK518501,CUST110536,2022-11-26,Card Issue,Phone,Low,15.5,TRUE,3
TCK518502,CUST100958,2023-08-02,Card Issue,In-App Chat,Medium,10.4,TRUE,3
TCK518503,CUST104812,2021-10-26,Fraud/Dispute,In-App Chat,Low,8.6,TRUE,4
TCK518504,CUST103983,2026-03-29,Billing,In-App Chat,Low,20.1,TRUE,4
TCK518505,CUST104691,2025-03-28,Card Issue,In-App Chat,Low,3.4,FALSE,3
TCK518506,CUST105962,2022-12-21,General,In-App Chat,Urgent,5.8,TRUE,5
TCK518507,CUST105502,2024-10-11,Billing,Email,Low,4.7,TRUE,3
TCK518508,CUST107989,2024-10-13,Fraud/Dispute,Phone,Medium,5.7,TRUE,5
TCK518509,CUST108613,2021-05-13,Card Issue,Email,Low,17,TRUE,1
TCK518510,CUST108598,2023-04-04,Card Issue,In-App Chat,Medium,10.9,TRUE,1
TCK518511,CUST105314,2024-08-10,General,Twitter/X,Low,4.6,TRUE,5
TCK518512,CUST100759,2024-08-15,Login/Access,Email,Medium,16.3,TRUE,4
TCK518513,CUST110003,2024-09-01,Fraud/Dispute,Twitter/X,Medium,13.6,TRUE,4
TCK518514,CUST110788,2023-10-02,Login/Access,In-App Chat,Urgent,9,TRUE,4
TCK518515,CUST104358,2021-10-06,Login/Access,Email,Low,10.8,TRUE,5
TCK518516,CUST106796,2021-09-24,Login/Access,In-App Chat,High,8.6,TRUE,5
TCK518517,CUST108141,2025-05-09,Login/Access,In-App Chat,High,19.5,TRUE,2
TCK518518,CUST101736,2023-01-18,Card Issue,In-App Chat,Low,3.1,TRUE,4
TCK518519,CUST105319,2025-01-06,Billing,In-App Chat,Medium,8.5,TRUE,5
TCK518520,CUST109991,2023-03-26,Card Issue,Email,High,5.8,FALSE,3
TCK518521,CUST101558,2022-11-03,Login/Access,Email,Medium,5.6,TRUE,5
TCK518522,CUST106226,2022-10-30,Loan Inquiry,In-App Chat,Medium,11.6,TRUE,5
TCK518523,CUST102891,2023-02-18,Complaint,In-App Chat,High,17.2,TRUE,4
TCK518524,CUST107249,2021-06-17,Card Issue,In-App Chat,High,8.3,TRUE,4
TCK518525,CUST104059,2024-05-13,Card Issue,Email,Low,13.5,FALSE,5
TCK518526,CUST101910,2026-06-05,General,Twitter/X,High,13,TRUE,4
TCK518527,CUST104327,2023-10-18,Complaint,Phone,Medium,19.8,TRUE,4
TCK518528,CUST106576,2023-01-04,General,Phone,Low,6.7,TRUE,4
TCK518529,CUST102065,2022-10-23,Login/Access,Email,Medium,8.9,TRUE,5
TCK518530,CUST102413,2023-11-03,Login/Access,Phone,Medium,14.2,TRUE,4
TCK518531,CUST102639,2024-10-10,Billing,Twitter/X,Low,13.7,TRUE,4
TCK518532,CUST107232,2024-03-21,Login/Access,In-App Chat,Medium,7.5,TRUE,2
TCK518533,CUST103347,2025-06-22,Login/Access,Twitter/X,Low,8.2,TRUE,4
TCK518534,CUST106953,2024-11-27,Billing,In-App Chat,Low,20.4,TRUE,3
